,School_ID,Name of School,ZIP Code,Community Area Number,Community Area Name,Ward,Police District,Long_Name,Primary_Category,Zip,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Asian_Pacific_Islander,Student_Count_Hawaiian_Pacific_Islander,Statistics_Description,Demographic_Description,Overall_Rating,School_Latitude,School_Longitude,Location,School_Survey_Safety,Chronic_Truancy_Pct,count
163,610086,Mount Vernon Elementary School,60643,73,WASHINGTON HEIGHTS,34,22,Mount Vernon Elementary School,ES,60643,232,199,45,224,3,0,0,0,0,0,There are 232 students enrolled at MOUNT VERNON.  85.8% are Low Income Students.  19.4% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at MOUNT VERNON is Black.  This demographic makes up 96.6% of the student population.  The second greatest demographic is Other at 2.1%.,Level 1,41.701952,-87.647652,POINT (-87.647652 41.701952),2,54.0,274
164,609969,Bret Harte Elementary School,60637,41,HYDE PARK,5,2,Bret Harte Elementary School,ES,60637,329,201,43,290,17,11,3,0,0,1,There are 329 students enrolled at HARTE.  61.1% are Low Income Students.  13.1% are Diverse Learners.  4.3% are Limited English Learners.,The largest demographic at HARTE is Black.  This demographic makes up 88.1% of the student population.  The second greatest demographic is Hispanic at 5.2%.,Level 1,41.793447,-87.586855,POINT (-87.586855 41.793447),2,41.0,274
165,610017,Maria Saucedo Elementary Scholastic Academy,60623,30,SOUTH LAWNDALE,12,10,Maria Saucedo Elementary Scholastic Academy,ES,60623,873,714,145,41,826,3,0,2,0,0,There are 873 students enrolled at SAUCEDO.  81.8% are Low Income Students.  16.6% are Diverse Learners.  40.2% are Limited English Learners.,The largest demographic at SAUCEDO is Hispanic.  This demographic makes up 94.6% of the student population.  The second greatest demographic is Black at 4.7%.,Level 1,41.847941,-87.697316,POINT (-87.697316 41.847941),2,43.3,274
166,609926,Franklin Elementary Fine Arts Center,60610,8,NEAR NORTH SIDE,43,18,Franklin Elementary Fine Arts Center,ES,60610,368,152,32,192,50,94,15,0,0,0,There are 368 students enrolled at FRANKLIN.  41.3% are Low Income Students.  8.7% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at FRANKLIN is Black.  This demographic makes up 52.2% of the student population.  The second greatest demographic is White at 25.5%.,Level 1+,41.9066,-87.635513,POINT (-87.635513 41.9066),3,26.9,193
167,610073,Ellen Mitchell Elementary School,60612,24,WEST TOWN,26,13,Ellen Mitchell Elementary School,ES,60612,380,116,49,32,141,184,7,0,0,1,There are 380 students enrolled at MITCHELL.  30.5% are Low Income Students.  12.9% are Diverse Learners.  9.7% are Limited English Learners.,The largest demographic at MITCHELL is White.  This demographic makes up 48.4% of the student population.  The second greatest demographic is Hispanic at 37.1%.,Level 1+,41.892082,-87.683185,POINT (-87.683185 41.892082),3,23.3,193
168,609728,Theodore Roosevelt High School,60625,14,ALBANY PARK,33,17,Theodore Roosevelt High School,HS,60625,1066,874,211,99,803,54,89,5,0,4,There are 1066 students enrolled at ROOSEVELT HS.  82% are Low Income Students.  19.8% are Diverse Learners.  49.8% are Limited English Learners.,The largest demographic at ROOSEVELT HS is Hispanic.  This demographic makes up 75.3% of the student population.  The second greatest demographic is Black at 9.3%.,Level 2+,41.964828,-87.714819,POINT (-87.714819 41.964828),2,66.6,274
169,609910,Laughlin Falconer Elementary School,60641,19,BELMONT CRAGIN,31,25,Laughlin Falconer Elementary School,ES,60641,879,703,160,13,828,25,9,1,0,0,There are 879 students enrolled at FALCONER.  80% are Low Income Students.  18.2% are Diverse Learners.  38.3% are Limited English Learners.,The largest demographic at FALCONER is Hispanic.  This demographic makes up 94.2% of the student population.  The second greatest demographic is White at 2.8%.,Level 1,41.935785,-87.749331,POINT (-87.749331 41.935785),3,44.6,193
170,609995,Rufus M Hitch Elementary School,60646,10,NORWOOD PARK,45,16,Rufus M Hitch Elementary School,ES,60646,502,243,86,12,245,165,41,1,0,0,There are 502 students enrolled at HITCH.  48.4% are Low Income Students.  17.1% are Diverse Learners.  19.1% are Limited English Learners.,The largest demographic at HITCH is Hispanic.  This demographic makes up 48.8% of the student population.  The second greatest demographic is White at 32.9%.,Level 1,41.983672,-87.779123,POINT (-87.779123 41.983672),3,25.5,193
171,610274,James Weldon Johnson Elementary School,60623,29,NORTH LAWNDALE,24,10,James Weldon Johnson Elementary School,ES,60623,220,190,29,203,9,3,0,2,0,0,There are 220 students enrolled at JOHNSON.  86.4% are Low Income Students.  13.2% are Diverse Learners.  1.4% are Limited English Learners.,The largest demographic at JOHNSON is Black.  This demographic makes up 92.3% of the student population.  The second greatest demographic is Hispanic at 4.1%.,Level 2,41.861836,-87.703139,POINT (-87.703139 41.861836),2,47.7,274
172,609880,Stephen Decatur Classical Elementary School,60645,2,WEST RIDGE,50,24,Stephen Decatur Classical Elementary School,ES,60645,323,37,25,14,45,146,90,1,0,0,There are 323 students enrolled at DECATUR.  11.5% are Low Income Students.  7.7% are Diverse Learners.  0.6% are Limited English Learners.,The largest demographic at DECATUR is White.  This demographic makes up 45.2% of the student population.  The second greatest demographic is Asian at 27.9%.,Level 1+,42.009289,-87.704619,POINT (-87.704619 42.009289),5,12.3,19
173,609809,Lorenz Brentano Math & Science Academy Elementary School,60647,22,LOGAN SQUARE,35,14,Lorenz Brentano Math & Science Academy ES,ES,60647,690,259,67,33,347,247,10,1,0,2,There are 690 students enrolled at BRENTANO.  37.5% are Low Income Students.  9.7% are Diverse Learners.  11% are Limited English Learners.,The largest demographic at BRENTANO is Hispanic.  This demographic makes up 50.3% of the student population.  The second greatest demographic is White at 35.8%.,Level 1,41.930966,-87.696294,POINT (-87.696294 41.930966),3,28.1,193
174,610193,William K New Sullivan Elementary School,60617,46,SOUTH CHICAGO,10,4,William K New Sullivan Elementary School,ES,60617,387,320,105,284,70,18,0,2,0,0,There are 387 students enrolled at NEW SULLIVAN.  82.7% are Low Income Students.  27.1% are Diverse Learners.  5.9% are Limited English Learners.,The largest demographic at NEW SULLIVAN is Black.  This demographic makes up 73.4% of the student population.  The second greatest demographic is Hispanic at 18.1%.,Level 2+,41.743829,-87.542928,POINT (-87.542928 41.743829),2,50.3,274
175,609760,George Washington Carver Military Academy High School,60627,54,RIVERDALE,9,5,George Washington Carver Military Academy HS,HS,60827,413,360,48,171,236,3,0,0,0,0,There are 413 students enrolled at CARVER MILITARY HS.  87.2% are Low Income Students.  11.6% are Diverse Learners.  13.1% are Limited English Learners.,The largest demographic at CARVER MILITARY HS is Hispanic.  This demographic makes up 57.1% of the student population.  The second greatest demographic is Black at 41.4%.,Level 1,41.65629,-87.59062,POINT (-87.59062 41.65629),2,49.1,274
176,609945,William C Goudy Elementary School,60640,3,UPTOWN,48,20,William C. Goudy Technology Academy,ES,60640,563,405,70,180,144,37,168,2,0,1,There are 563 students enrolled at GOUDY.  71.9% are Low Income Students.  12.4% are Diverse Learners.  42.8% are Limited English Learners.,The largest demographic at GOUDY is Black.  This demographic makes up 32% of the student population.  The second greatest demographic is Asian at 29.8%.,Level 1,41.975817,-87.657912,POINT (-87.657912 41.975817),3,21.6,193
177,609727,Wendell Phillips Academy High School,60653,35,DOUGLAS,3,2,Wendell Phillips Academy High School,HS,60653,459,350,98,406,7,1,0,0,0,0,There are 459 students enrolled at PHILLIPS HS.  76.3% are Low Income Students.  21.4% are Diverse Learners.  0.4% are Limited English Learners.,The largest demographic at PHILLIPS HS is Black.  This demographic makes up 88.5% of the student population.  The second greatest demographic is Other at 9.8%.,Level 2,41.82388,-87.619796,POINT (-87.619796 41.82388),1,87.5,48
178,609933,Stephen F Gale Elementary Community Academy,60626,1,ROGERS PARK,49,24,Stephen F Gale Elementary Community Academy,ES,60626,215,173,68,145,46,11,7,0,0,0,There are 215 students enrolled at GALE.  80.5% are Low Income Students.  31.6% are Diverse Learners.  27.9% are Limited English Learners.,The largest demographic at GALE is Black.  This demographic makes up 67.4% of the student population.  The second greatest demographic is Hispanic at 21.4%.,Level 3,42.021091,-87.671939,POINT (-87.671939 42.021091),2,48.1,274
179,610142,William H Ray Elementary School,60637,41,HYDE PARK,5,2,William H Ray Elementary School,ES,60637,493,225,68,315,42,76,32,3,0,3,There are 493 students enrolled at RAY.  45.6% are Low Income Students.  13.8% are Diverse Learners.  6.5% are Limited English Learners.,The largest demographic at RAY is Black.  This demographic makes up 63.9% of the student population.  The second greatest demographic is White at 15.4%.,Level 1,41.792348,-87.594752,POINT (-87.594752 41.792348),2,31.5,274
180,610158,Harriet E Sayre Elementary Language Academy,60707,25,AUSTIN,36,25,Harriet E Sayre Elementary Language Academy,ES,60707,429,248,58,161,220,32,1,0,0,1,There are 429 students enrolled at SAYRE.  57.8% are Low Income Students.  13.5% are Diverse Learners.  16.3% are Limited English Learners.,The largest demographic at SAYRE is Hispanic.  This demographic makes up 51.3% of the student population.  The second greatest demographic is Black at 37.5%.,Level 2+,41.914151,-87.798721,POINT (-87.798721 41.914151),3,40.3,193
181,610063,Cyrus H McCormick Elementary School,60623,30,SOUTH LAWNDALE,22,10,Cyrus H McCormick Elementary School,ES,60623,444,346,74,3,432,8,0,0,0,0,There are 444 students enrolled at MCCORMICK.  77.9% are Low Income Students.  16.7% are Diverse Learners.  48.2% are Limited English Learners.,The largest demographic at MCCORMICK is Hispanic.  This demographic makes up 97.3% of the student population.  The second greatest demographic is White at 1.8%.,Level 2+,41.842267,-87.7063,POINT (-87.7063 41.842267),2,41.2,274
182,610518,VOISE Academy High School,60644,25,AUSTIN,28,15,Austin College and Career Academy High School,HS,60644,161,133,48,152,7,2,0,0,0,0,There are 161 students enrolled at AUSTIN CCA HS.  82.6% are Low Income Students.  29.8% are Diverse Learners.  1.9% are Limited English Learners.,The largest demographic at AUSTIN CCA HS is Black.  This demographic makes up 94.4% of the student population.  The second greatest demographic is Hispanic at 4.3%.,Level 2,41.885993,-87.761916,POINT (-87.761916 41.885993),2,83.8,274
183,609979,Robert Healy Elementary School,60616,60,BRIDGEPORT,11,9,Robert Healy Elementary School,ES,60616,1218,895,59,29,187,52,934,3,0,3,There are 1218 students enrolled at HEALY.  73.5% are Low Income Students.  4.8% are Diverse Learners.  31% are Limited English Learners.,The largest demographic at HEALY is Asian.  This demographic makes up 76.7% of the student population.  The second greatest demographic is Hispanic at 15.4%.,Level 1+,41.839595,-87.640341,POINT (-87.640341 41.839595),3,11.8,193
184,610503,Frazier Prospective IB Magnet Elementary School,60624,29,NORTH LAWNDALE,24,11,Frazier Prospective IB Magnet ES,ES,60624,131,102,16,125,6,0,0,0,0,0,There are 131 students enrolled at FRAZIER PROSPECTIVE.  77.9% are Low Income Students.  12.2% are Diverse Learners.  3.1% are Limited English Learners.,The largest demographic at FRAZIER PROSPECTIVE is Black.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Hispanic at 4.6%.,Level 1,41.86698,-87.727244,POINT (-87.727244 41.86698),2,35.1,274
185,610006,Edward N Hurley Elementary School,60629,65,WEST LAWN,13,8,Edward N Hurley Elementary School,ES,60629,711,559,100,6,695,3,0,6,0,0,There are 711 students enrolled at HURLEY.  78.6% are Low Income Students.  14.1% are Diverse Learners.  48% are Limited English Learners.,The largest demographic at HURLEY is Hispanic.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Black at 0.8%.,Level 1,41.766785,-87.719541,POINT (-87.719541 41.766785),2,34.0,274
186,609851,Thomas Chalmers Specialty Elementary School,60608,29,NORTH LAWNDALE,28,10,Thomas Chalmers Specialty Elementary School,ES,60608,216,182,38,202,10,2,0,0,0,0,There are 216 students enrolled at CHALMERS.  84.3% are Low Income Students.  17.6% are Diverse Learners.  2.3% are Limited English Learners.,The largest demographic at CHALMERS is Black.  This demographic makes up 93.5% of the student population.  The second greatest demographic is Hispanic at 4.6%.,Level 2+,41.866435,-87.695259,POINT (-87.695259 41.866435),2,50.7,274
187,609833,Charles P Caldwell Academy of Math & Science Elementary School,60617,45,AVALON PARK,8,4,Charles P Caldwell Academy of Math & Science ES,ES,60617,203,153,28,203,0,0,0,0,0,0,There are 203 students enrolled at CALDWELL.  75.4% are Low Income Students.  13.8% are Diverse Learners.  0.0% are Limited English Learners.,The largest demographic at CALDWELL is Black.  This demographic makes up 100% of the student population.,Level 1,41.739226,-87.580729,POINT (-87.580729 41.739226),3,55.1,193
188,609904,Edward K Ellington Elementary School,60644,25,AUSTIN,29,15,Edward K Ellington Elementary School,ES,60644,434,325,78,417,14,1,0,2,0,0,There are 434 students enrolled at ELLINGTON.  74.9% are Low Income Students.  18% are Diverse Learners.  1.2% are Limited English Learners.,The largest demographic at ELLINGTON is Black.  This demographic makes up 96.1% of the student population.  The second greatest demographic is Hispanic at 3.2%.,Level 1,41.88553,-87.766589,POINT (-87.766589 41.88553),2,59.3,274
189,610094,Louis Nettelhorst Elementary School,60657,6,LAKE VIEW,44,19,Louis Nettelhorst Elementary School,ES,60657,615,98,47,53,90,347,58,2,0,3,There are 615 students enrolled at NETTELHORST.  15.9% are Low Income Students.  7.6% are Diverse Learners.  14.1% are Limited English Learners.,The largest demographic at NETTELHORST is White.  This demographic makes up 56.4% of the student population.  The second greatest demographic is Hispanic at 14.6%.,Level 1+,41.941637,-87.644561,POINT (-87.644561 41.941637),3,19.5,193
190,610402,DeVry University Advantage Academy High School,60618,5,NORTH CENTER,47,19,DeVry University Advantage Academy HS,HS,60640,134,94,4,29,76,18,8,0,0,2,There are 134 students enrolled at DEVRY HS.  70.1% are Low Income Students.  3% are Diverse Learners.  1.5% are Limited English Learners.,The largest demographic at DEVRY HS is Hispanic.  This demographic makes up 56.7% of the student population.  The second greatest demographic is Black at 21.6%.,Level 1+,41.941388,-87.690761,POINT (-87.690761 41.941388),3,37.0,193
191,610066,James E McDade Elementary Classical School,60619,44,CHATHAM,6,6,James E McDade Elementary Classical School,ES,60619,210,72,6,191,2,5,4,0,0,0,There are 210 students enrolled at MCDADE.  34.3% are Low Income Students.  2.9% are Diverse Learners.  0.5% are Limited English Learners.,The largest demographic at MCDADE is Black.  This demographic makes up 91% of the student population.  The second greatest demographic is Other at 3.8%.,Level 1+,41.73455,-87.619214,POINT (-87.619214 41.73455),3,8.4,193
